"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Theophylline|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Kidney|Urine|Theophylline|Fraction excreted to urine"
61,840,10.22464,0.09993043
61,900,9.436355,0.1040467
61,960,8.69433,0.1078413
61,1020,7.998107,0.1113337
61,1080,7.346877,0.1145432
61,1140,6.73951,0.1174886
61,1200,6.174605,0.1201881
61,1260,5.650532,0.1226595
61,1320,5.165484,0.1249194
61,1380,4.717527,0.1269839
61,1440,4.304646,0.1288682
61,1500,3.924782,0.1305867
61,1560,3.575871,0.1321528
61,1620,3.255867,0.133579
61,1680,2.962773,0.134877
61,1740,2.694651,0.1360578
61,1800,2.449645,0.1371313
61,1860,2.22598,0.138107
61,1920,2.021979,0.1389933
61,1980,1.83606,0.1397982
61,2040,1.66674,0.140529
61,2100,1.512634,0.1411922
61,2160,1.372455,0.1417941
61,2220,1.245008,0.14234
61,2280,1.129187,0.1428353
61,2340,1.023974,0.1432844
61,2400,0.9284313,0.1436916
61,2460,0.8416961,0.1440607
61,2520,0.7629784,0.1443954
61,2580,0.6915544,0.1446988
61,2640,0.6267623,0.1449737
61,2700,0.5679972,0.1452228
61,2760,0.5147075,0.1454486
61,2820,0.46639,0.1456532
61,2880,0.4225864,0.1458386
61,2940,0.3828796,0.1460066
61,3000,0.3468899,0.1461588
61,3060,0.3142723,0.1462966
61,3120,0.2847131,0.1464215
61,3180,0.2579271,0.1465347
61,3240,0.2336559,0.1466372
61,3300,0.2116642,0.1467301
61,3360,0.1917391,0.1468142
61,3420,0.1736869,0.1468904
61,3480,0.1573322,0.1469594
61,3540,0.1425158,0.1470219
61,3600,0.1290933,0.1470786
61,3660,0.116934,0.1471299
61,3720,0.1059192,0.1471763
61,3780,0.09594122,0.1472184
61,3840,0.08690271,0.1472566
61,3900,0.07871531,0.1472911
61,3960,0.07129895,0.1473224
61,4020,0.06458108,0.1473507
61,4080,0.05849598,0.1473764
61,4140,0.05298409,0.1473996
61,4200,0.04799145,0.1474207
61,4260,0.04346917,0.1474397
61,4320,0.03937295,0.147457
62,0,0,0
62,60,26.49594,0.005043789
62,120,25.43344,0.01080555
62,180,24.67621,0.01634816
62,240,24.17989,0.02176442
62,300,23.75572,0.02708579
62,360,23.22977,0.03229934
62,420,22.59594,0.03737982
62,480,21.86582,0.04230484
62,540,21.05415,0.04705504
62,600,20.17714,0.05161465
62,660,19.25124,0.0559715
62,720,18.29231,0.06011708
62,780,17.31507,0.06404621
62,840,16.33269,0.06775678
62,900,15.35666,0.07124935
62,960,14.39667,0.07452682
62,1020,13.46073,0.07759394
62,1080,12.55518,0.08045705
62,1140,11.68488,0.08312364
62,1200,10.85337,0.08560211
62,1260,10.06302,0.08790147
62,1320,9.315233,0.09003112
62,1380,8.610561,0.0920006
62,1440,7.948888,0.09381952
62,1500,7.329553,0.09549737
62,1560,6.75147,0.09704342
62,1620,6.213229,0.09846666
62,1680,5.713186,0.09977571
62,1740,5.249535,0.1009788
62,1800,4.820369,0.1020838
62,1860,4.423729,0.1030981
62,1920,4.057648,0.1040286
62,1980,3.720174,0.1048818
62,2040,3.409401,0.1056638
62,2100,3.123484,0.1063804
62,2160,2.860651,0.1070367
62,2220,2.619215,0.1076377
62,2280,2.397576,0.1081879
62,2340,2.194225,0.1086914
62,2400,2.007746,0.1091522
62,2460,1.836815,0.1095738
62,2520,1.680194,0.1099594
62,2580,1.536735,0.1103122
62,2640,1.40537,0.1106348
62,2700,1.28511,0.1109297
62,2760,1.175043,0.1111995
62,2820,1.074323,0.1114461
62,2880,0.9821735,0.1116716
62,2940,0.8978779,0.1118777
62,3000,0.8207769,0.1120661
62,3060,0.7502646,0.1122384
62,3120,0.6857847,0.1123958
62,3180,0.6268261,0.1125397
62,3240,0.5729203,0.1126713
62,3300,0.5236375,0.1127915
62,3360,0.4785838,0.1129014
62,3420,0.4373985,0.1130018
62,3480,0.3997511,0.1130936
62,3540,0.3653389,0.1131775
62,3600,0.3338851,0.1132541
62,3660,0.3051361,0.1133242
62,3720,0.2788599,0.1133882
62,3780,0.2548445,0.1134467
62,3840,0.2328957,0.1135002
62,3900,0.212836,0.113549
62,3960,0.1945031,0.1135937
62,4020,0.1777485,0.1136345
62,4080,0.1624365,0.1136718
62,4140,0.1484431,0.1137059
62,4200,0.1356548,0.113737
62,4260,0.1239678,0.1137655
62,4320,0.1132875,0.1137915
63,0,0,0
63,60,28.49399,0.006548314
63,120,33.62053,0.01900745
63,180,30.99646,0.03075498
63,240,27.9839,0.04136434
63,300,25.25665,0.05093514
63,360,22.8229,0.05958002
63,420,20.64689,0.06739792
63,480,18.69596,0.07447504
63,540,16.94247,0.08088687
63,600,15.36302,0.08669985
63,660,13.93763,0.09197272
63,720,12.64916,0.09675761
63,780,11.48282,0.101101
63,840,10.42574,0.1050443
63,900,9.466734,0.1086249
63,960,8.595971,0.1118761
63,1020,7.804805,0.1148282
63,1080,7.08559,0.1175084
63,1140,6.431535,0.1199413
63,1200,5.836588,0.1221493
63,1260,5.295331,0.1241528
63,1320,4.802898,0.1259701
63,1380,4.354908,0.1276181
63,1440,3.9474,0.129112
63,1500,3.576786,0.1304658
63,1560,3.239809,0.1316922
63,1620,2.933506,0.1328029
63,1680,2.655177,0.1338082
63,1740,2.402361,0.134718
63,1800,2.172807,0.1355409
63,1860,1.964461,0.136285
63,1920,1.775442,0.1369576
63,1980,1.604033,0.1375653
63,2040,1.44866,0.1381142
63,2100,1.307885,0.1386099
63,2160,1.180392,0.1390572
63,2220,1.064978,0.1394609
63,2280,0.9605435,0.139825
63,2340,0.866084,0.1401534
63,2400,0.7806818,0.1404494
63,2460,0.7034996,0.1407161
63,2520,0.6337734,0.1409565
63,2580,0.5708069,0.141173
63,2640,0.5139657,0.1413679
63,2700,0.4626722,0.1415434
63,2760,0.4164007,0.1417014
63,2820,0.3746733,0.1418435
63,2880,0.3370557,0.1419714
63,2940,0.3031534,0.1420864
63,3000,0.2726083,0.1421898
63,3060,0.2450957,0.1422829
63,3120,0.2203211,0.1423665
63,3180,0.1980177,0.1424416
63,3240,0.1779438,0.1425091
63,3300,0.1598808,0.1425698
63,3360,0.1436308,0.1426243
63,3420,0.1290149,0.1426733
63,3480,0.1158714,0.1427173
63,3540,0.1040542,0.1427568
63,3600,0.09343135,0.1427923
63,3660,0.0838838,0.1428241
63,3720,0.07530409,0.1428527
63,3780,0.06759529,0.1428784
63,3840,0.06066999,0.1429014
63,3900,0.05444944,0.1429221
63,3960,0.04886264,0.1429406
63,4020,0.04384564,0.1429573
63,4080,0.03934085,0.1429722
63,4140,0.03529641,0.1429856
63,4200,0.03166568,0.1429977
63,4260,0.02840664,0.1430085
63,4320,0.02548153,0.1430181
64,0,0,0
64,60,25.04447,0.007003473
64,120,24.81374,0.01625089
64,180,23.5965,0.02498205
64,240,22.41439,0.0332735
64,300,21.29243,0.04114974
64,360,20.22523,0.0486315
64,420,19.20795,0.05573746
64,480,18.23705,0.06248486
64,540,17.30989,0.06888989
64,600,16.42448,0.07496797
64,660,15.57917,0.08073386
64,720,14.77259,0.08620181
64,780,14.00346,0.09138558
64,840,13.27059,0.0962985
64,900,12.57277,0.1009535
64,960,11.90884,0.105363
64,1020,11.27759,0.109539
64,1080,10.67782,0.1134932
64,1140,10.10828,0.1172366
64,1200,9.567765,0.1207801
64,1260,9.055035,0.1241338
64,1320,8.568874,0.1273075
64,1380,8.10808,0.1303106
64,1440,7.671473,0.1331521
64,1500,7.257901,0.1358405
64,1560,6.866245,0.1383838
64,1620,6.495422,0.1407898
64,1680,6.144385,0.1430659
64,1740,5.81213,0.1452188
64,1800,5.497692,0.1472553
64,1860,5.200146,0.1491816
64,1920,4.918612,0.1510036
64,1980,4.652247,0.152727
64,2040,4.40025,0.154357
64,2100,4.161859,0.1558987
64,2160,3.936348,0.1573569
64,2220,3.72303,0.158736
64,2280,3.521251,0.1600404
64,2340,3.330391,0.1612742
64,2400,3.149864,0.162441
64,2460,2.979113,0.1635446
64,2520,2.817611,0.1645883
64,2580,2.664858,0.1655755
64,2640,2.520382,0.1665092
64,2700,2.383735,0.1673922
64,2760,2.254495,0.1682274
64,2820,2.132259,0.1690173
64,2880,2.016649,0.1697643
64,2940,1.907306,0.1704708
64,3000,1.803891,0.1711391
64,3060,1.706083,0.1717711
64,3120,1.613577,0.1723688
64,3180,1.526086,0.1729342
64,3240,1.443339,0.1734688
64,3300,1.365079,0.1739745
64,3360,1.291061,0.1744528
64,3420,1.221057,0.1749051
64,3480,1.154849,0.1753329
64,3540,1.09223,0.1757375
64,3600,1.033007,0.1761202
64,3660,0.9769949,0.1764821
64,3720,0.9240198,0.1768244
64,3780,0.8739172,0.1771482
64,3840,0.8265312,0.1774543
64,3900,0.7817146,0.1777439
64,3960,0.7393281,0.1780178
64,4020,0.6992399,0.1782768
64,4080,0.6613253,0.1785218
64,4140,0.6254665,0.1787535
64,4200,0.5915521,0.1789726
64,4260,0.5594766,0.1791799
64,4320,0.5291404,0.1793759
65,0,0,0
65,60,24.44465,0.008767477
65,120,22.01522,0.01830407
65,180,19.55686,0.02669421
65,240,17.37611,0.03414619
65,300,15.44436,0.04076903
65,360,13.73058,0.04665665
65,420,12.20841,0.05189145
65,480,10.85534,0.05654607
65,540,9.651997,0.06068476
65,600,8.581495,0.06436451
65,660,7.629053,0.06763595
65,720,6.781637,0.07054409
65,780,6.027712,0.07312901
65,840,5.35704,0.0754264
65,900,4.760509,0.07746802
65,960,4.230007,0.07928217
65,1020,3.7583,0.08089406
65,1080,3.338935,0.08232612
65,1140,2.96616,0.08359832
65,1200,2.634843,0.08472844
65,1260,2.340411,0.0857323
65,1320,2.078785,0.08662394
65,1380,1.846333,0.08741588
65,1440,1.639819,0.08811925
65,1500,1.456362,0.08874395
65,1560,1.293399,0.08929873
65,1620,1.148648,0.08979144
65,1680,1.020079,0.090229
65,1740,0.9058885,0.09061757
65,1800,0.8044713,0.09096265
65,1860,0.7144011,0.09126909
65,1920,0.6344102,0.09154122
65,1980,0.5633721,0.09178288
65,2040,0.5002858,0.09199747
65,2100,0.4442618,0.09218805
65,2160,0.3945102,0.09235727
65,2220,0.350329,0.09250754
65,2280,0.311095,0.09264099
65,2340,0.2762542,0.09275949
65,2400,0.245315,0.09286471
65,2460,0.2178406,0.09295816
65,2520,0.193443,0.09304114
65,2580,0.1717777,0.09311482
65,2640,0.1525388,0.09318025
65,2700,0.1354545,0.09323836
65,2760,0.1202836,0.09328996
65,2820,0.1068118,0.09333577
65,2880,0.09484884,0.09337646
65,2940,0.0842257,0.09341259
65,3000,0.07479234,0.09344467
65,3060,0.06641553,0.09347316
65,3120,0.05897693,0.09349846
65,3180,0.05237145,0.09352092
65,3240,0.04650579,0.09354087
65,3300,0.04129708,0.09355859
65,3360,0.03667175,0.09357432
65,3420,0.03256446,0.09358829
65,3480,0.0289172,0.09360069
65,3540,0.02567843,0.0936117
65,3600,0.02280241,0.09362148
65,3660,0.02024851,0.09363017
65,3720,0.01798064,0.09363788
65,3780,0.01596677,0.09364473
65,3840,0.01417846,0.09365082
65,3900,0.01259045,0.09365621
65,3960,0.0111803,0.09366101
65,4020,0.009928079,0.09366527
65,4080,0.008816115,0.09366905
65,4140,0.007828695,0.09367241
65,4200,0.006951873,0.09367539
65,4260,0.006173256,0.09367804
65,4320,0.005481843,0.09368039
66,0,0,0
66,60,34.36497,0.01494632
66,120,31.39907,0.03259085
66,180,27.1703,0.04775615
66,240,23.4699,0.06084904
66,300,20.28332,0.07216214
66,360,17.53739,0.08194239
66,420,15.16856,0.09040073
66,480,13.12322,0.09771798
66,540,11.35598,0.1040495
66,600,9.828221,0.109529
66,660,8.506972,0.1142716
66,720,7.36397,0.118377
66,780,6.374942,0.1219309
66,840,5.519002,0.1250076
66,900,4.778149,0.1276713
66,960,4.136847,0.1299775
66,1020,3.581681,0.1319741
66,1080,3.101059,0.1337028
66,1140,2.684956,0.1351996
66,1200,2.324701,0.1364955
66,1260,2.012793,0.1376176
66,1320,1.74274,0.1385891
66,1380,1.508923,0.1394302
66,1440,1.306479,0.1401585
66,1500,1.131196,0.1407891
66,1560,0.9794315,0.1413351
66,1620,0.8480282,0.1418079
66,1680,0.7342548,0.1422172
66,1740,0.6357456,0.1425716
66,1800,0.5504527,0.1428784
66,1860,0.476603,0.1431441
66,1920,0.4126612,0.1433742
66,1980,0.3572979,0.1435733
66,2040,0.3093622,0.1437458
66,2100,0.2678577,0.1438951
66,2160,0.2319215,0.1440244
66,2220,0.2008066,0.1441363
66,2280,0.1738661,0.1442333
66,2340,0.15054,0.1443172
66,2400,0.1303433,0.1443898
66,2460,0.1128563,0.1444528
66,2520,0.09771531,0.1445072
66,2580,0.0846057,0.1445544
66,2640,0.07325494,0.1445952
66,2700,0.06342702,0.1446306
66,2760,0.05491762,0.1446612
66,2820,0.04754983,0.1446877
66,2880,0.04117051,0.1447107
66,2940,0.03564705,0.1447305
66,3000,0.03086461,0.1447477
66,3060,0.02672379,0.1447626
66,3120,0.02313851,0.1447755
66,3180,0.02003423,0.1447867
66,3240,0.01734642,0.1447964
66,3300,0.01501922,0.1448047
66,3360,0.01300423,0.144812
66,3420,0.01125957,0.1448183
66,3480,0.009748979,0.1448237
66,3540,0.00844105,0.1448284
66,3600,0.007308592,0.1448325
66,3660,0.006328066,0.144836
66,3720,0.005479088,0.1448391
66,3780,0.00474401,0.1448417
66,3840,0.00410755,0.144844
66,3900,0.003556479,0.144846
66,3960,0.003079339,0.1448477
66,4020,0.002666212,0.1448492
66,4080,0.002308512,0.1448505
66,4140,0.0019988,0.1448516
66,4200,0.00173064,0.1448525
66,4260,0.001498456,0.1448534
66,4320,0.001297422,0.1448541
67,0,0,0
67,60,23.9698,0.01062061
67,120,26.78324,0.02837604
67,180,25.03879,0.04505655
67,240,23.13206,0.06045718
67,300,21.36966,0.07468039
67,360,19.75268,0.08782513
67,420,18.26509,0.09997876
67,480,16.8928,0.1112188
67,540,15.62422,0.1216148
67,600,14.44969,0.1312297
67,660,13.36107,0.1401207
67,720,12.35136,0.1483406
67,780,11.4145,0.1559377
67,840,10.54511,0.162957
67,900,9.738393,0.16944
67,960,8.989999,0.1754255
67,1020,8.29595,0.1809496
67,1080,7.652576,0.1860459
67,1140,7.056469,0.1907457
67,1200,6.504449,0.1950784
67,1260,5.993536,0.1990711
67,1320,5.520935,0.2027494
67,1380,5.084014,0.2061369
67,1440,4.680301,0.2092557
67,1500,4.307467,0.2121263
67,1560,3.963325,0.2147678
67,1620,3.64582,0.2171978
67,1680,3.353022,0.2194328
67,1740,3.083123,0.221488
67,1800,2.834431,0.2233776
67,1860,2.605364,0.2251145
67,1920,2.394445,0.2267109
67,1980,2.200297,0.2281779
67,2040,2.021637,0.2295258
67,2100,1.857274,0.2307643
67,2160,1.706098,0.2319019
67,2220,1.567084,0.2329468
67,2280,1.439276,0.2339066
67,2340,1.321794,0.234788
67,2400,1.21382,0.2355975
67,2460,1.114599,0.2363408
67,2520,1.023434,0.2370233
67,2580,0.9396798,0.23765
67,2640,0.8627432,0.2382254
67,2700,0.7920755,0.2387536
67,2760,0.7271714,0.2392386
67,2820,0.6675655,0.2396838
67,2880,0.612829,0.2400925
67,2940,0.5625671,0.2404677
67,3000,0.5164164,0.2408121
67,3060,0.4740428,0.2411283
67,3120,0.4351389,0.2414185
67,3180,0.3994218,0.2416849
67,3240,0.3666316,0.2419294
67,3300,0.3365294,0.2421539
67,3360,0.3088956,0.2423599
67,3420,0.2835282,0.242549
67,3480,0.2602421,0.2427225
67,3540,0.2388667,0.2428819
67,3600,0.2192457,0.2430281
67,3660,0.2012353,0.2431623
67,3720,0.1847035,0.2432855
67,3780,0.169529,0.2433986
67,3840,0.1556007,0.2435023
67,3900,0.1428162,0.2435976
67,3960,0.1310817,0.243685
67,4020,0.1203111,0.2437653
67,4080,0.1104252,0.2438389
67,4140,0.1013514,0.2439065
67,4200,0.09302307,0.2439686
67,4260,0.08537897,0.2440255
67,4320,0.0783629,0.2440778
68,0,0,0
68,60,29.79303,0.01410587
68,120,27.45754,0.02924467
68,180,24.95879,0.0429292
68,240,22.65752,0.05535401
68,300,20.54633,0.06662514
68,360,18.60976,0.07683789
68,420,16.8356,0.08608051
68,480,15.21343,0.09443552
68,540,13.73357,0.1019802
68,600,12.38662,0.1087867
68,660,11.16327,0.1149224
68,720,10.0543,0.1204497
68,780,9.050729,0.125426
68,840,8.143824,0.1299043
68,900,7.325257,0.1339328
68,960,6.58715,0.1375557
68,1020,5.922125,0.1408131
68,1080,5.323332,0.1437412
68,1140,4.784448,0.1463731
68,1200,4.299675,0.1487383
68,1260,3.863716,0.1508638
68,1320,3.471752,0.1527737
68,1380,3.119409,0.1544897
68,1440,2.802729,0.1560316
68,1500,2.518133,0.1574169
68,1560,2.262391,0.1586616
68,1620,2.032594,0.1597798
68,1680,1.826118,0.1607844
68,1740,1.640603,0.161687
68,1800,1.473927,0.1624978
68,1860,1.324178,0.1632263
68,1920,1.189639,0.1638808
68,1980,1.068768,0.1644688
68,2040,0.9601761,0.164997
68,2100,0.8626165,0.1654716
68,2160,0.774969,0.1658979
68,2220,0.6962266,0.166281
68,2280,0.6254847,0.1666251
68,2340,0.5619306,0.1669342
68,2400,0.504834,0.1672119
68,2460,0.4535387,0.1674615
68,2520,0.4074555,0.1676856
68,2580,0.3660547,0.167887
68,2640,0.3288605,0.1680679
68,2700,0.2954456,0.1682305
68,2760,0.2654259,0.1683765
68,2820,0.2384564,0.1685077
68,2880,0.2142272,0.1686255
68,2940,0.19246,0.1687314
68,3000,0.1729044,0.1688266
68,3060,0.1553359,0.168912
68,3120,0.1395525,0.1689888
68,3180,0.1253729,0.1690578
68,3240,0.112634,0.1691197
68,3300,0.1011895,0.1691754
68,3360,0.09090783,0.1692254
68,3420,0.08167086,0.1692703
68,3480,0.07337245,0.1693107
68,3540,0.06591721,0.169347
68,3600,0.05921949,0.1693795
68,3660,0.05320231,0.1694088
68,3720,0.04779653,0.1694351
68,3780,0.04294002,0.1694587
68,3840,0.03857696,0.16948
68,3900,0.03465723,0.169499
68,3960,0.03113578,0.1695161
68,4020,0.02797213,0.1695315
68,4080,0.02512994,0.1695454
68,4140,0.02257654,0.1695578
68,4200,0.02028258,0.1695689
68,4260,0.0182217,0.169579
68,4320,0.01637023,0.169588
69,0,0,0
69,60,32.30829,0.0118808
69,120,29.24718,0.02559208
69,180,25.78645,0.03758703
69,240,22.73957,0.0481606
69,300,20.06555,0.057489
69,360,17.7146,0.06572333
69,420,15.64454,0.07299472
69,480,13.81965,0.07941753
69,540,12.20944,0.08509175
69,600,10.78772,0.09010515
69,660,9.531811,0.09453488
69,720,8.422011,0.09844887
69,780,7.441117,0.1019071
69,840,6.574055,0.1049624
69,900,5.80758,0.1076615
69,960,5.130031,0.1100458
69,1020,4.53112,0.1121519
69,1080,4.001763,0.1140119
69,1140,3.533928,0.1156545
69,1200,3.120512,0.117105
69,1260,2.755227,0.1183858
69,1320,2.432509,0.1195165
69,1380,2.147431,0.1205148
69,1440,1.895632,0.121396
69,1500,1.673252,0.1221739
69,1560,1.476875,0.1228605
69,1620,1.303476,0.1234664
69,1680,1.150382,0.1240013
69,1740,1.015225,0.1244732
69,1800,0.8959135,0.1248898
69,1860,0.7905966,0.1252573
69,1920,0.6976388,0.1255817
69,1980,0.6155942,0.1258679
69,2040,0.5431854,0.1261204
69,2100,0.4792833,0.1263433
69,2160,0.4228911,0.1265399
69,2220,0.3731278,0.1267134
69,2280,0.3292156,0.1268664
69,2340,0.2904675,0.1270015
69,2400,0.2562773,0.1271206
69,2460,0.2261092,0.1272258
69,2520,0.1994908,0.1273185
69,2580,0.1760047,0.1274004
69,2640,0.1552826,0.1274726
69,2700,0.1369995,0.1275363
69,2760,0.1208684,0.1275925
69,2820,0.1066363,0.127642
69,2880,0.09407961,0.1276858
69,2940,0.08300126,0.1277244
69,3000,0.07322724,0.1277584
69,3060,0.06460402,0.1277885
69,3120,0.05699616,0.1278149
69,3180,0.05028411,0.1278383
69,3240,0.04436243,0.127859
69,3300,0.03913806,0.1278772
69,3360,0.03452891,0.1278932
69,3420,0.03046254,0.1279074
69,3480,0.02687504,0.1279199
69,3540,0.02371001,0.1279309
69,3600,0.0209177,0.1279406
69,3660,0.01845423,0.1279492
69,3720,0.01628087,0.1279568
69,3780,0.01436347,0.1279635
69,3840,0.01267187,0.1279693
69,3900,0.01117949,0.1279745
69,3960,0.009862867,0.1279791
69,4020,0.008701303,0.1279832
69,4080,0.007676537,0.1279867
69,4140,0.006772457,0.1279899
69,4200,0.005974852,0.1279927
69,4260,0.005271181,0.1279951
69,4320,0.004650383,0.1279973
70,0,0,0
70,60,20.77642,0.007495604
70,120,20.30623,0.01506949
70,180,20.16444,0.02254838
70,240,20.16415,0.03001718
70,300,20.13987,0.03748807
70,360,19.96919,0.04491292
70,420,19.6676,0.0522403
70,480,19.25298,0.05942627
70,540,18.74347,0.06643357
70,600,18.15683,0.07323162
70,660,17.50998,0.0797962
70,720,16.81856,0.08610909
70,780,16.09665,0.09215742
70,840,15.35668,0.09793315
70,900,14.60931,0.1034324
70,960,13.86357,0.1086548
70,1020,13.12688,0.1136029
70,1080,12.40522,0.1182816
70,1140,11.70327,0.1226978
70,1200,11.0246,0.1268597
70,1260,10.37179,0.1307767
70,1320,9.746584,0.1344588
70,1380,9.150062,0.1379165
70,1440,8.582729,0.1411607
70,1500,8.044641,0.1442021
70,1560,7.535494,0.1470515
70,1620,7.054707,0.1497196
70,1680,6.601487,0.1522166
70,1740,6.17489,0.1545525
70,1800,5.773864,0.156737
70,1860,5.397287,0.1587791
70,1920,5.043999,0.1606877
70,1980,4.712823,0.1624711
70,2040,4.402587,0.1641372
70,2100,4.112134,0.1656935
70,2160,3.840337,0.1671469
70,2220,3.586105,0.1685042
70,2280,3.348386,0.1697715
70,2340,3.126176,0.1709548
70,2400,2.918516,0.1720595
70,2460,2.724494,0.1730907
70,2520,2.54325,0.1740534
70,2580,2.373966,0.174952
70,2640,2.215875,0.1757908
70,2700,2.068253,0.1765736
70,2760,1.930419,0.1773044
70,2820,1.801735,0.1779864
70,2880,1.6816,0.1786229
70,2940,1.569453,0.179217
70,3000,1.464769,0.1797715
70,3060,1.367053,0.180289
70,3120,1.275845,0.1807719
70,3180,1.190714,0.1812227
70,3240,1.111257,0.1816433
70,3300,1.037097,0.1820359
70,3360,0.9678827,0.1824023
70,3420,0.9032843,0.1827442
70,3480,0.8429949,0.1830633
70,3540,0.7867276,0.1833612
70,3600,0.7342145,0.1836391
70,3660,0.6852056,0.1838985
70,3720,0.639467,0.1841405
70,3780,0.596781,0.1843664
70,3840,0.5569437,0.1845773
70,3900,0.5197654,0.184774
70,3960,0.4850685,0.1849577
70,4020,0.4526876,0.185129
70,4080,0.422468,0.1852889
70,4140,0.3942657,0.1854382
70,4200,0.3679459,0.1855775
70,4260,0.343383,0.1857074
70,4320,0.3204598,0.1858288
71,0,0,0
71,60,34.37555,0.008102818
